application_date,segment,case_count,application_year,application_month,application_dow,application_qtr,application_daytype,application_season,dist_holi,dist_muharram,dist_dussehra,dist_diwali,dist_christmas,case_count,WPI,WPI-3m,WPI-6m
4/8/2019,1,4308,2019,4,0,QTR2,weekday,summer,337,155,183,202,261,4308,,,
4/8/2019,2,3647,2019,4,0,QTR2,weekday,summer,337,155,183,202,261,3647,,,
4/9/2019,1,3150,2019,4,1,QTR2,weekday,summer,336,154,182,201,260,3150,,,
4/9/2019,2,4843,2019,4,1,QTR2,weekday,summer,336,154,182,201,260,4843,,,
4/10/2019,1,3672,2019,4,2,QTR2,weekday,summer,335,153,181,200,259,3672,,,
4/10/2019,2,6612,2019,4,2,QTR2,weekday,summer,335,153,181,200,259,6612,,,
4/11/2019,1,3087,2019,4,3,QTR2,weekday,summer,334,152,180,199,258,3087,,,
4/11/2019,2,16480,2019,4,3,QTR2,weekday,summer,334,152,180,199,258,16480,,,
4/12/2019,1,3887,2019,4,4,QTR2,weekday,summer,333,151,179,198,257,3887,,,
4/12/2019,2,20638,2019,4,4,QTR2,weekday,summer,333,151,179,198,257,20638,,,
4/13/2019,1,3102,2019,4,5,QTR2,weekday,summer,332,150,178,197,256,3102,,,
4/13/2019,2,24950,2019,4,5,QTR2,weekday,summer,332,150,178,197,256,24950,,,
4/14/2019,1,1925,2019,4,6,QTR2,weekend,summer,331,149,177,196,255,1925,,,
4/14/2019,2,12093,2019,4,6,QTR2,weekend,summer,331,149,177,196,255,12093,,,
4/15/2019,1,3477,2019,4,0,QTR2,weekday,summer,330,148,176,195,254,3477,,,
4/15/2019,2,22101,2019,4,0,QTR2,weekday,summer,330,148,176,195,254,22101,,,
4/16/2019,1,2856,2019,4,1,QTR2,weekday,summer,329,147,175,194,253,2856,,,
4/16/2019,2,25680,2019,4,1,QTR2,weekday,summer,329,147,175,194,253,25680,,,
4/17/2019,1,3251,2019,4,2,QTR2,weekday,summer,328,146,174,193,252,3251,,,
4/17/2019,2,27849,2019,4,2,QTR2,weekday,summer,328,146,174,193,252,27849,,,
4/18/2019,1,2602,2019,4,3,QTR2,weekday,summer,327,145,173,192,251,2602,,,
4/18/2019,2,18712,2019,4,3,QTR2,weekday,summer,327,145,173,192,251,18712,,,
4/19/2019,1,3271,2019,4,4,QTR2,weekday,summer,326,144,172,191,250,3271,,,
4/19/2019,2,25054,2019,4,4,QTR2,weekday,summer,326,144,172,191,250,25054,,,
4/20/2019,1,2125,2019,4,5,QTR2,weekday,summer,325,143,171,190,249,2125,,,
4/20/2019,2,24209,2019,4,5,QTR2,weekday,summer,325,143,171,190,249,24209,,,
4/21/2019,1,1406,2019,4,6,QTR2,weekend,summer,324,142,170,189,248,1406,,,
4/21/2019,2,17086,2019,4,6,QTR2,weekend,summer,324,142,170,189,248,17086,,,
4/22/2019,1,3629,2019,4,0,QTR2,weekday,summer,323,141,169,188,247,3629,,,
4/22/2019,2,29305,2019,4,0,QTR2,weekday,summer,323,141,169,188,247,29305,,,
4/23/2019,1,2445,2019,4,1,QTR2,weekday,summer,322,140,168,187,246,2445,,,
4/23/2019,2,23980,2019,4,1,QTR2,weekday,summer,322,140,168,187,246,23980,,,
4/24/2019,1,3171,2019,4,2,QTR2,weekday,summer,321,139,167,186,245,3171,,,
4/24/2019,2,27052,2019,4,2,QTR2,weekday,summer,321,139,167,186,245,27052,,,
4/25/2019,1,2951,2019,4,3,QTR2,weekday,summer,320,138,166,185,244,2951,,,
4/25/2019,2,26691,2019,4,3,QTR2,weekday,summer,320,138,166,185,244,26691,,,
4/26/2019,1,2910,2019,4,4,QTR2,weekday,summer,319,137,165,184,243,2910,,,
4/26/2019,2,24811,2019,4,4,QTR2,weekday,summer,319,137,165,184,243,24811,,,
4/27/2019,1,2160,2019,4,5,QTR2,weekday,summer,318,136,164,183,242,2160,,,
4/27/2019,2,22324,2019,4,5,QTR2,weekday,summer,318,136,164,183,242,22324,,,
4/28/2019,1,1350,2019,4,6,QTR2,weekend,summer,317,135,163,182,241,1350,,,
4/28/2019,2,14656,2019,4,6,QTR2,weekend,summer,317,135,163,182,241,14656,,,
4/29/2019,1,3274,2019,4,0,QTR2,weekday,summer,316,134,162,181,240,3274,,,
4/29/2019,2,7582,2019,4,0,QTR2,weekday,summer,316,134,162,181,240,7582,,,
4/30/2019,1,2425,2019,4,1,QTR2,weekday,summer,315,133,161,180,239,2425,,,
4/30/2019,2,1235,2019,4,1,QTR2,weekday,summer,315,133,161,180,239,1235,,,
5/1/2019,1,2317,2019,5,2,QTR2,weekday,summer,314,132,160,179,238,2317,,,
5/1/2019,2,3992,2019,5,2,QTR2,weekday,summer,314,132,160,179,238,3992,,,
5/2/2019,1,3383,2019,5,3,QTR2,weekday,summer,313,131,159,178,237,3383,,,
5/2/2019,2,4997,2019,5,3,QTR2,weekday,summer,313,131,159,178,237,4997,,,
5/3/2019,1,3025,2019,5,4,QTR2,weekday,summer,312,130,158,177,236,3025,,,
5/3/2019,2,4042,2019,5,4,QTR2,weekday,summer,312,130,158,177,236,4042,,,
5/4/2019,1,2432,2019,5,5,QTR2,weekday,summer,311,129,157,176,235,2432,,,
5/4/2019,2,4043,2019,5,5,QTR2,weekday,summer,311,129,157,176,235,4043,,,
5/5/2019,1,1538,2019,5,6,QTR2,weekend,summer,310,128,156,175,234,1538,,,
5/5/2019,2,2681,2019,5,6,QTR2,weekend,summer,310,128,156,175,234,2681,,,
5/6/2019,1,3967,2019,5,0,QTR2,weekday,summer,309,127,155,174,233,3967,,,
5/6/2019,2,2790,2019,5,0,QTR2,weekday,summer,309,127,155,174,233,2790,,,
5/7/2019,1,3845,2019,5,1,QTR2,weekday,summer,308,126,154,173,232,3845,,,
5/7/2019,2,2880,2019,5,1,QTR2,weekday,summer,308,126,154,173,232,2880,,,
5/8/2019,1,2826,2019,5,2,QTR2,weekday,summer,307,125,153,172,231,2826,,,
5/8/2019,2,3727,2019,5,2,QTR2,weekday,summer,307,125,153,172,231,3727,,,
5/9/2019,1,3131,2019,5,3,QTR2,weekday,summer,306,124,152,171,230,3131,,,
5/9/2019,2,4492,2019,5,3,QTR2,weekday,summer,306,124,152,171,230,4492,,,
5/10/2019,1,3085,2019,5,4,QTR2,weekday,summer,305,123,151,170,229,3085,,,
5/10/2019,2,4919,2019,5,4,QTR2,weekday,summer,305,123,151,170,229,4919,,,
5/11/2019,1,2453,2019,5,5,QTR2,weekday,summer,304,122,150,169,228,2453,,,
5/11/2019,2,16913,2019,5,5,QTR2,weekday,summer,304,122,150,169,228,16913,,,
5/12/2019,1,1117,2019,5,6,QTR2,weekend,summer,303,121,149,168,227,1117,,,
5/12/2019,2,11892,2019,5,6,QTR2,weekend,summer,303,121,149,168,227,11892,,,
5/13/2019,1,3720,2019,5,0,QTR2,weekday,summer,302,120,148,167,226,3720,,,
5/13/2019,2,26389,2019,5,0,QTR2,weekday,summer,302,120,148,167,226,26389,,,
5/14/2019,1,3257,2019,5,1,QTR2,weekday,summer,301,119,147,166,225,3257,,,
5/14/2019,2,30635,2019,5,1,QTR2,weekday,summer,301,119,147,166,225,30635,,,
5/15/2019,1,3416,2019,5,2,QTR2,weekday,summer,300,118,146,165,224,3416,,,
5/15/2019,2,30377,2019,5,2,QTR2,weekday,summer,300,118,146,165,224,30377,,,
5/16/2019,1,3312,2019,5,3,QTR2,weekday,summer,299,117,145,164,223,3312,,,
5/16/2019,2,29675,2019,5,3,QTR2,weekday,summer,299,117,145,164,223,29675,,,
5/17/2019,1,3239,2019,5,4,QTR2,weekday,summer,298,116,144,163,222,3239,,,
5/17/2019,2,29109,2019,5,4,QTR2,weekday,summer,298,116,144,163,222,29109,,,
5/18/2019,1,2543,2019,5,5,QTR2,weekday,summer,297,115,143,162,221,2543,,,
5/18/2019,2,28690,2019,5,5,QTR2,weekday,summer,297,115,143,162,221,28690,,,
5/19/2019,1,1361,2019,5,6,QTR2,weekend,summer,296,114,142,161,220,1361,,,
5/19/2019,2,13988,2019,5,6,QTR2,weekend,summer,296,114,142,161,220,13988,,,
5/20/2019,1,3927,2019,5,0,QTR2,weekday,summer,295,113,141,160,219,3927,,,
5/20/2019,2,27489,2019,5,0,QTR2,weekday,summer,295,113,141,160,219,27489,,,
5/21/2019,1,3175,2019,5,1,QTR2,weekday,summer,294,112,140,159,218,3175,,,
5/21/2019,2,29749,2019,5,1,QTR2,weekday,summer,294,112,140,159,218,29749,,,
5/22/2019,1,3510,2019,5,2,QTR2,weekday,summer,293,111,139,158,217,3510,,,
5/22/2019,2,29467,2019,5,2,QTR2,weekday,summer,293,111,139,158,217,29467,,,
5/23/2019,1,2808,2019,5,3,QTR2,weekday,summer,292,110,138,157,216,2808,,,
5/23/2019,2,26609,2019,5,3,QTR2,weekday,summer,292,110,138,157,216,26609,,,
5/24/2019,1,3273,2019,5,4,QTR2,weekday,summer,291,109,137,156,215,3273,,,
5/24/2019,2,26262,2019,5,4,QTR2,weekday,summer,291,109,137,156,215,26262,,,
5/25/2019,1,2527,2019,5,5,QTR2,weekday,summer,290,108,136,155,214,2527,,,
5/25/2019,2,21915,2019,5,5,QTR2,weekday,summer,290,108,136,155,214,21915,,,
5/26/2019,1,1634,2019,5,6,QTR2,weekend,summer,289,107,135,154,213,1634,,,
5/26/2019,2,14304,2019,5,6,QTR2,weekend,summer,289,107,135,154,213,14304,,,
5/27/2019,1,3880,2019,5,0,QTR2,weekday,summer,288,106,134,153,212,3880,,,
5/27/2019,2,21465,2019,5,0,QTR2,weekday,summer,288,106,134,153,212,21465,,,
5/28/2019,1,3245,2019,5,1,QTR2,weekday,summer,287,105,133,152,211,3245,,,
5/28/2019,2,21506,2019,5,1,QTR2,weekday,summer,287,105,133,152,211,21506,,,
5/29/2019,1,3519,2019,5,2,QTR2,weekday,summer,286,104,132,151,210,3519,,,
5/29/2019,2,16301,2019,5,2,QTR2,weekday,summer,286,104,132,151,210,16301,,,
5/30/2019,1,3696,2019,5,3,QTR2,weekday,summer,285,103,131,150,209,3696,,,
5/30/2019,2,8619,2019,5,3,QTR2,weekday,summer,285,103,131,150,209,8619,,,
5/31/2019,1,3717,2019,5,4,QTR2,weekday,summer,284,102,130,149,208,3717,,,
5/31/2019,2,1445,2019,5,4,QTR2,weekday,summer,284,102,130,149,208,1445,,,
6/1/2019,1,2684,2019,6,5,QTR2,weekday,monsoon,283,101,129,148,207,2684,,,
6/1/2019,2,6302,2019,6,5,QTR2,weekday,monsoon,283,101,129,148,207,6302,,,
6/2/2019,1,1948,2019,6,6,QTR2,weekend,monsoon,282,100,128,147,206,1948,,,
6/2/2019,2,3736,2019,6,6,QTR2,weekend,monsoon,282,100,128,147,206,3736,,,
6/3/2019,1,4520,2019,6,0,QTR2,weekday,monsoon,281,99,127,146,205,4520,,,
6/3/2019,2,3878,2019,6,0,QTR2,weekday,monsoon,281,99,127,146,205,3878,,,
6/4/2019,1,4757,2019,6,1,QTR2,weekday,monsoon,280,98,126,145,204,4757,,,
6/4/2019,2,3888,2019,6,1,QTR2,weekday,monsoon,280,98,126,145,204,3888,,,
6/5/2019,1,3380,2019,6,2,QTR2,weekday,monsoon,279,97,125,144,203,3380,,,
6/5/2019,2,2663,2019,6,2,QTR2,weekday,monsoon,279,97,125,144,203,2663,,,
6/6/2019,1,3768,2019,6,3,QTR2,weekday,monsoon,278,96,124,143,202,3768,,,
6/6/2019,2,2758,2019,6,3,QTR2,weekday,monsoon,278,96,124,143,202,2758,,,
6/7/2019,1,3847,2019,6,4,QTR2,weekday,monsoon,277,95,123,142,201,3847,,,
6/7/2019,2,4055,2019,6,4,QTR2,weekday,monsoon,277,95,123,142,201,4055,,,
6/8/2019,1,2724,2019,6,5,QTR2,weekday,monsoon,276,94,122,141,200,2724,,,
6/8/2019,2,4308,2019,6,5,QTR2,weekday,monsoon,276,94,122,141,200,4308,,,
6/9/2019,1,1700,2019,6,6,QTR2,weekend,monsoon,275,93,121,140,199,1700,,,
6/9/2019,2,3834,2019,6,6,QTR2,weekend,monsoon,275,93,121,140,199,3834,,,
6/10/2019,1,4174,2019,6,0,QTR2,weekday,monsoon,274,92,120,139,198,4174,,,
6/10/2019,2,5509,2019,6,0,QTR2,weekday,monsoon,274,92,120,139,198,5509,,,
6/11/2019,1,3586,2019,6,1,QTR2,weekday,monsoon,273,91,119,138,197,3586,,,
6/11/2019,2,18954,2019,6,1,QTR2,weekday,monsoon,273,91,119,138,197,18954,,,
6/12/2019,1,3786,2019,6,2,QTR2,weekday,monsoon,272,90,118,137,196,3786,,,
6/12/2019,2,25680,2019,6,2,QTR2,weekday,monsoon,272,90,118,137,196,25680,,,
6/13/2019,1,3623,2019,6,3,QTR2,weekday,monsoon,271,89,117,136,195,3623,,,
6/13/2019,2,29767,2019,6,3,QTR2,weekday,monsoon,271,89,117,136,195,29767,,,
6/14/2019,1,3498,2019,6,4,QTR2,weekday,monsoon,270,88,116,135,194,3498,,,
6/14/2019,2,30489,2019,6,4,QTR2,weekday,monsoon,270,88,116,135,194,30489,,,
6/15/2019,1,2776,2019,6,5,QTR2,weekday,monsoon,269,87,115,134,193,2776,,,
6/15/2019,2,24513,2019,6,5,QTR2,weekday,monsoon,269,87,115,134,193,24513,,,
6/16/2019,1,1760,2019,6,6,QTR2,weekend,monsoon,268,86,114,133,192,1760,,,
6/16/2019,2,13209,2019,6,6,QTR2,weekend,monsoon,268,86,114,133,192,13209,,,
6/17/2019,1,4279,2019,6,0,QTR2,weekday,monsoon,267,85,113,132,191,4279,,,
6/17/2019,2,30689,2019,6,0,QTR2,weekday,monsoon,267,85,113,132,191,30689,,,
6/18/2019,1,3301,2019,6,1,QTR2,weekday,monsoon,266,84,112,131,190,3301,,,
6/18/2019,2,32325,2019,6,1,QTR2,weekday,monsoon,266,84,112,131,190,32325,,,
6/19/2019,1,3810,2019,6,2,QTR2,weekday,monsoon,265,83,111,130,189,3810,,,
6/19/2019,2,31360,2019,6,2,QTR2,weekday,monsoon,265,83,111,130,189,31360,,,
6/20/2019,1,3538,2019,6,3,QTR2,weekday,monsoon,264,82,110,129,188,3538,,,
6/20/2019,2,30255,2019,6,3,QTR2,weekday,monsoon,264,82,110,129,188,30255,,,
6/21/2019,1,3432,2019,6,4,QTR2,weekday,monsoon,263,81,109,128,187,3432,,,
6/21/2019,2,28593,2019,6,4,QTR2,weekday,monsoon,263,81,109,128,187,28593,,,
6/22/2019,1,2512,2019,6,5,QTR2,weekday,monsoon,262,80,108,127,186,2512,,,
6/22/2019,2,25863,2019,6,5,QTR2,weekday,monsoon,262,80,108,127,186,25863,,,
6/23/2019,1,1633,2019,6,6,QTR2,weekend,monsoon,261,79,107,126,185,1633,,,
6/23/2019,2,13126,2019,6,6,QTR2,weekend,monsoon,261,79,107,126,185,13126,,,
6/24/2019,1,3804,2019,6,0,QTR2,weekday,monsoon,260,78,106,125,184,3804,,,
6/24/2019,2,23278,2019,6,0,QTR2,weekday,monsoon,260,78,106,125,184,23278,,,
6/25/2019,1,3154,2019,6,1,QTR2,weekday,monsoon,259,77,105,124,183,3154,,,
6/25/2019,2,25387,2019,6,1,QTR2,weekday,monsoon,259,77,105,124,183,25387,,,
6/26/2019,1,3443,2019,6,2,QTR2,weekday,monsoon,258,76,104,123,182,3443,,,
6/26/2019,2,25386,2019,6,2,QTR2,weekday,monsoon,258,76,104,123,182,25386,,,
6/27/2019,1,3500,2019,6,3,QTR2,weekday,monsoon,257,75,103,122,181,3500,,,
6/27/2019,2,23167,2019,6,3,QTR2,weekday,monsoon,257,75,103,122,181,23167,,,
6/28/2019,1,3519,2019,6,4,QTR2,weekday,monsoon,256,74,102,121,180,3519,,,
6/28/2019,2,18434,2019,6,4,QTR2,weekday,monsoon,256,74,102,121,180,18434,,,
6/29/2019,1,2894,2019,6,5,QTR2,weekday,monsoon,255,73,101,120,179,2894,,,
6/29/2019,2,7251,2019,6,5,QTR2,weekday,monsoon,255,73,101,120,179,7251,,,
6/30/2019,1,1951,2019,6,6,QTR2,weekend,monsoon,254,72,100,119,178,1951,,,
6/30/2019,2,865,2019,6,6,QTR2,weekend,monsoon,254,72,100,119,178,865,,,
7/1/2019,1,3650,2019,7,0,QTR3,weekday,monsoon,253,71,99,118,177,3650,,,
7/1/2019,2,6974,2019,7,0,QTR3,weekday,monsoon,253,71,99,118,177,6974,,,
7/2/2019,1,3212,2019,7,1,QTR3,weekday,monsoon,252,70,98,117,176,3212,,,
7/2/2019,2,7107,2019,7,1,QTR3,weekday,monsoon,252,70,98,117,176,7107,,,
7/3/2019,1,3824,2019,7,2,QTR3,weekday,monsoon,251,69,97,116,175,3824,,,
7/3/2019,2,5669,2019,7,2,QTR3,weekday,monsoon,251,69,97,116,175,5669,,,
7/4/2019,1,4240,2019,7,3,QTR3,weekday,monsoon,250,68,96,115,174,4240,,,
7/4/2019,2,5951,2019,7,3,QTR3,weekday,monsoon,250,68,96,115,174,5951,,,
7/5/2019,1,13,2019,7,4,QTR3,weekday,monsoon,249,67,95,114,173,13,,,
7/5/2019,2,4755,2019,7,4,QTR3,weekday,monsoon,249,67,95,114,173,4755,,,
7/6/2019,2,3944,2019,7,5,QTR3,weekday,monsoon,248,66,94,113,172,3944,,,
7/7/2019,2,3058,2019,7,6,QTR3,weekend,monsoon,247,65,93,112,171,3058,,,
7/8/2019,2,3760,2019,7,0,QTR3,weekday,monsoon,246,64,92,111,170,3760,,,
7/9/2019,2,4483,2019,7,1,QTR3,weekday,monsoon,245,63,91,110,169,4483,,,
7/10/2019,2,5445,2019,7,2,QTR3,weekday,monsoon,244,62,90,109,168,5445,,,
7/11/2019,2,16736,2019,7,3,QTR3,weekday,monsoon,243,61,89,108,167,16736,,,
7/12/2019,2,23284,2019,7,4,QTR3,weekday,monsoon,242,60,88,107,166,23284,,,
7/13/2019,2,26360,2019,7,5,QTR3,weekday,monsoon,241,59,87,106,165,26360,,,
7/14/2019,2,12351,2019,7,6,QTR3,weekend,monsoon,240,58,86,105,164,12351,,,
7/15/2019,2,26769,2019,7,0,QTR3,weekday,monsoon,239,57,85,104,163,26769,,,
7/16/2019,2,31277,2019,7,1,QTR3,weekday,monsoon,238,56,84,103,162,31277,,,
7/17/2019,2,31604,2019,7,2,QTR3,weekday,monsoon,237,55,83,102,161,31604,,,
7/18/2019,2,32547,2019,7,3,QTR3,weekday,monsoon,236,54,82,101,160,32547,,,
7/19/2019,2,29778,2019,7,4,QTR3,weekday,monsoon,235,53,81,100,159,29778,,,
7/20/2019,2,26123,2019,7,5,QTR3,weekday,monsoon,234,52,80,99,158,26123,,,
7/21/2019,2,12267,2019,7,6,QTR3,weekend,monsoon,233,51,79,98,157,12267,,,
7/22/2019,2,27292,2019,7,0,QTR3,weekday,monsoon,232,50,78,97,156,27292,,,
7/23/2019,2,29183,2019,7,1,QTR3,weekday,monsoon,231,49,77,96,155,29183,,,
